Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1568,CA-2016-633649,01/08/2016,03/08/2016,First Class,BB-85076,Customer BB-85076,Home Office,United States,Philadelphia,New York,58397,South,TEC-PH-41413277,Technology,Phones,Phones Item 93,1246.61
1569,CA-2015-299533,20/04/2015,23/04/2015,Same Day,AA-81349,Customer AA-81349,Corporate,United States,Houston,Pennsylvania,47670,South,OFF-PA-48766397,Office Supplies,Paper,Paper Item 62,122.44
1570,CA-2017-576568,24/04/2017,29/04/2017,Second Class,DD-42906,Customer DD-42906,Consumer,United States,Los Angeles,California,97345,South,TEC-MA-28669428,Technology,Machines,Machines Item 91,95.57
1571,CA-2017-727090,16/09/2017,22/09/2017,Standard Class,DD-63460,Customer DD-63460,Corporate,United States,San Francisco,Washington,30447,East,TEC-CO-90401185,Technology,Copiers,Copiers Item 17,556.41
1572,CA-2015-713529,08/10/2015,14/10/2015,Same Day,DD-99731,Customer DD-99731,Home Office,United States,Chicago,Texas,54768,West,OFF-AP-13676166,Office Supplies,Appliances,Appliances Item 42,84.8
1573,CA-2018-606518,09/10/2018,12/10/2018,Second Class,CC-32873,Customer CC-32873,Corporate,United States,Houston,Pennsylvania,64518,East,OFF-AR-16437878,Office Supplies,Art,Art Item 28,58.83
1574,CA-2015-394976,11/02/2015,15/02/2015,Same Day,AA-13355,Customer AA-13355,Corporate,United States,Philadelphia,Pennsylvania,82068,Central,OFF-BI-63089571,Office Supplies,Binders,Binders Item 65,12.03
1575,CA-2018-710480,02/02/2018,04/02/2018,Same Day,BB-11718,Customer BB-11718,Consumer,United States,New York City,California,40848,East,TEC-AC-86212759,Technology,Accessories,Accessories Item 32,3292.56
1576,CA-2016-350542,08/01/2016,10/01/2016,Second Class,CC-64487,Customer CC-64487,Consumer,United States,Los Angeles,Texas,71480,West,OFF-PA-17375415,Office Supplies,Paper,Paper Item 17,175.73
1577,CA-2018-697627,28/04/2018,04/05/2018,Second Class,DD-56829,Customer DD-56829,Home Office,United States,Los Angeles,California,25600,Central,FUR-BO-50193655,Furniture,Bookcases,Bookcases Item 43,671.61
1578,CA-2015-610042,26/07/2015,27/07/2015,Second Class,DD-67256,Customer DD-67256,Corporate,United States,Seattle,Illinois,74361,South,TEC-CO-54676381,Technology,Copiers,Copiers Item 48,409.01
1579,CA-2015-414507,03/02/2015,05/02/2015,Standard Class,BB-46812,Customer BB-46812,Home Office,United States,Chicago,Washington,40216,South,FUR-FU-10204663,Furniture,Furnishings,Furnishings Item 74,249.97
1580,CA-2017-577348,19/11/2017,21/11/2017,Standard Class,AA-45436,Customer AA-45436,Consumer,United States,San Francisco,Texas,87043,East,FUR-BO-45253652,Furniture,Bookcases,Bookcases Item 84,2114.53
1581,CA-2015-866147,06/07/2015,07/07/2015,First Class,AA-83711,Customer AA-83711,Home Office,United States,Philadelphia,Illinois,60636,Central,OFF-BI-38818011,Office Supplies,Binders,Binders Item 82,146.99
1582,CA-2018-262374,09/10/2018,14/10/2018,Same Day,BB-41029,Customer BB-41029,Corporate,United States,Los Angeles,California,78486,Central,TEC-MA-87688414,Technology,Machines,Machines Item 4,1250.97
1583,CA-2017-165743,08/04/2017,12/04/2017,First Class,CC-56520,Customer CC-56520,Home Office,United States,Houston,Pennsylvania,87142,Central,FUR-FU-95806370,Furniture,Furnishings,Furnishings Item 81,523.52
1584,CA-2018-398126,04/05/2018,08/05/2018,Same Day,CC-25430,Customer CC-25430,Home Office,United States,Chicago,Illinois,57009,South,OFF-BI-38324073,Office Supplies,Binders,Binders Item 15,134.0
1585,CA-2016-900005,01/07/2016,07/07/2016,Same Day,DD-20914,Customer DD-20914,Consumer,United States,Houston,Pennsylvania,20514,South,FUR-CH-88386884,Furniture,Chairs,Chairs Item 13,435.85
1586,CA-2015-634179,30/12/2015,02/01/2016,Standard Class,DD-45403,Customer DD-45403,Corporate,United States,Seattle,California,75725,East,FUR-BO-86011215,Furniture,Bookcases,Bookcases Item 18,314.9
1587,CA-2015-141323,19/06/2015,21/06/2015,Second Class,CC-45833,Customer CC-45833,Consumer,United States,Houston,Texas,76928,South,OFF-BI-50616123,Office Supplies,Binders,Binders Item 75,43.68
1588,CA-2015-116013,18/09/2015,21/09/2015,Standard Class,BB-37774,Customer BB-37774,Consumer,United States,San Francisco,Washington,81664,East,OFF-PA-69051079,Office Supplies,Paper,Paper Item 42,36.23
1589,CA-2018-330155,09/05/2018,10/05/2018,First Class,AA-64676,Customer AA-64676,Home Office,United States,Los Angeles,Texas,80645,East,FUR-TA-40646002,Furniture,Tables,Tables Item 39,389.13
1590,CA-2017-538270,11/09/2017,15/09/2017,Second Class,DD-82929,Customer DD-82929,Consumer,United States,San Francisco,California,72483,East,OFF-AR-24480823,Office Supplies,Art,Art Item 46,167.83
1591,CA-2015-739128,21/02/2015,27/02/2015,Same Day,BB-30528,Customer BB-30528,Consumer,United States,New York City,New York,75114,East,TEC-CO-82299119,Technology,Copiers,Copiers Item 22,671.12
1592,CA-2017-477263,08/08/2017,12/08/2017,Same Day,CC-98855,Customer CC-98855,Consumer,United States,New York City,Washington,80893,East,TEC-AC-58474329,Technology,Accessories,Accessories Item 63,2851.14
1593,CA-2016-997015,24/04/2016,28/04/2016,First Class,AA-73209,Customer AA-73209,Consumer,United States,Los Angeles,New York,26746,West,FUR-BO-21887016,Furniture,Bookcases,Bookcases Item 64,115.69
1594,CA-2015-454978,26/03/2015,28/03/2015,Standard Class,CC-21572,Customer CC-21572,Consumer,United States,Philadelphia,Washington,32471,East,FUR-CH-39489916,Furniture,Chairs,Chairs Item 30,89.16
1595,CA-2015-545306,05/03/2015,06/03/2015,Second Class,CC-46737,Customer CC-46737,Consumer,United States,San Francisco,Illinois,64922,West,OFF-PA-54265470,Office Supplies,Paper,Paper Item 1,108.08
1596,CA-2017-492503,19/09/2017,20/09/2017,Same Day,CC-55523,Customer CC-55523,Home Office,United States,Houston,Pennsylvania,85536,East,FUR-TA-88046917,Furniture,Tables,Tables Item 86,290.48
1597,CA-2017-446158,16/07/2017,18/07/2017,Same Day,DD-30090,Customer DD-30090,Corporate,United States,Chicago,Illinois,71948,Central,OFF-AR-15348602,Office Supplies,Art,Art Item 56,110.15
1598,CA-2017-982083,01/10/2017,03/10/2017,Second Class,DD-47618,Customer DD-47618,Home Office,United States,Houston,Pennsylvania,55793,Central,FUR-TA-50302897,Furniture,Tables,Tables Item 18,138.41
1599,CA-2016-849268,20/09/2016,23/09/2016,Standard Class,CC-39203,Customer CC-39203,Corporate,United States,San Francisco,Illinois,45235,East,FUR-TA-42777897,Furniture,Tables,Tables Item 1,310.36
1600,CA-2015-892785,28/07/2015,03/08/2015,Standard Class,BB-21614,Customer BB-21614,Home Office,United States,San Francisco,Washington,91149,East,FUR-CH-86017231,Furniture,Chairs,Chairs Item 8,190.34
1601,CA-2016-843522,22/01/2016,25/01/2016,Second Class,AA-49089,Customer AA-49089,Corporate,United States,New York City,Illinois,86413,South,OFF-LA-32853422,Office Supplies,Labels,Labels Item 86,82.49
1602,CA-2017-100588,05/05/2017,08/05/2017,Same Day,AA-73804,Customer AA-73804,Corporate,United States,Los Angeles,New York,43370,Central,TEC-MA-77809088,Technology,Machines,Machines Item 96,593.39
1603,CA-2017-641308,25/03/2017,26/03/2017,First Class,BB-48222,Customer BB-48222,Consumer,United States,Los Angeles,California,34455,Central,TEC-MA-35822083,Technology,Machines,Machines Item 14,1194.03
1604,CA-2017-562831,17/11/2017,20/11/2017,Standard Class,DD-42231,Customer DD-42231,Consumer,United States,Philadelphia,Washington,17608,Central,TEC-MA-50786910,Technology,Machines,Machines Item 14,1571.64
1605,CA-2015-537957,22/04/2015,24/04/2015,Same Day,BB-56438,Customer BB-56438,Consumer,United States,Seattle,New York,91368,East,OFF-FA-51100414,Office Supplies,Fasteners,Fasteners Item 13,73.32
1606,CA-2017-834990,15/01/2017,21/01/2017,Same Day,AA-61305,Customer AA-61305,Home Office,United States,Seattle,California,49544,West,TEC-MA-61675638,Technology,Machines,Machines Item 48,606.56
1607,CA-2017-959792,19/11/2017,23/11/2017,Standard Class,BB-67970,Customer BB-67970,Corporate,United States,San Francisco,Texas,35388,West,FUR-BO-97367598,Furniture,Bookcases,Bookcases Item 24,413.03
1608,CA-2017-356587,10/09/2017,12/09/2017,First Class,CC-69211,Customer CC-69211,Corporate,United States,Philadelphia,California,14633,East,FUR-TA-54997315,Furniture,Tables,Tables Item 74,832.65
1609,CA-2017-239797,25/08/2017,29/08/2017,First Class,CC-81883,Customer CC-81883,Corporate,United States,Philadelphia,Texas,99237,Central,FUR-BO-84717515,Furniture,Bookcases,Bookcases Item 51,795.15
1610,CA-2015-377495,14/08/2015,17/08/2015,Same Day,CC-84135,Customer CC-84135,Corporate,United States,San Francisco,Illinois,67644,South,OFF-AP-26805148,Office Supplies,Appliances,Appliances Item 63,36.8
1611,CA-2018-987198,24/01/2018,27/01/2018,First Class,AA-56550,Customer AA-56550,Consumer,United States,Los Angeles,Texas,71111,East,TEC-PH-53423541,Technology,Phones,Phones Item 40,797.64
1612,CA-2015-838897,30/05/2015,05/06/2015,Same Day,AA-79026,Customer AA-79026,Home Office,United States,Chicago,New York,36261,East,FUR-BO-16690187,Furniture,Bookcases,Bookcases Item 10,348.72
1613,CA-2018-822931,26/01/2018,27/01/2018,Same Day,BB-51325,Customer BB-51325,Corporate,United States,San Francisco,California,16728,Central,TEC-CO-41108221,Technology,Copiers,Copiers Item 47,461.42
1614,CA-2018-763643,11/02/2018,12/02/2018,Standard Class,DD-96261,Customer DD-96261,Consumer,United States,Philadelphia,Pennsylvania,23856,West,OFF-FA-45051390,Office Supplies,Fasteners,Fasteners Item 16,224.97
1615,CA-2017-215258,22/02/2017,23/02/2017,Second Class,BB-62811,Customer BB-62811,Corporate,United States,Philadelphia,Washington,94120,East,TEC-PH-60449329,Technology,Phones,Phones Item 53,2379.69
1616,CA-2016-569823,07/03/2016,13/03/2016,Same Day,BB-71090,Customer BB-71090,Corporate,United States,New York City,New York,65569,East,FUR-FU-35863853,Furniture,Furnishings,Furnishings Item 62,355.05
1617,CA-2017-843502,24/08/2017,30/08/2017,Standard Class,BB-60947,Customer BB-60947,Consumer,United States,Los Angeles,Illinois,15574,Central,TEC-PH-78496353,Technology,Phones,Phones Item 77,817.74
1618,CA-2016-505302,06/03/2016,07/03/2016,First Class,AA-75975,Customer AA-75975,Home Office,United States,Los Angeles,Illinois,68617,South,OFF-AR-52383782,Office Supplies,Art,Art Item 48,139.96
1619,CA-2015-923586,05/11/2015,10/11/2015,Second Class,AA-92708,Customer AA-92708,Consumer,United States,Houston,Texas,38360,East,TEC-AC-53962143,Technology,Accessories,Accessories Item 39,2281.08
1620,CA-2016-588602,19/01/2016,21/01/2016,Standard Class,AA-96004,Customer AA-96004,Consumer,United States,San Francisco,Washington,91777,West,TEC-CO-52136396,Technology,Copiers,Copiers Item 72,322.07
1621,CA-2017-806918,26/02/2017,28/02/2017,Same Day,CC-39857,Customer CC-39857,Home Office,United States,Chicago,Pennsylvania,15656,Central,FUR-CH-51870726,Furniture,Chairs,Chairs Item 72,206.9
1622,CA-2015-850004,25/05/2015,31/05/2015,First Class,CC-21820,Customer CC-21820,Consumer,United States,Houston,Washington,86538,South,FUR-FU-54186649,Furniture,Furnishings,Furnishings Item 41,158.13
1623,CA-2015-495170,09/10/2015,13/10/2015,Second Class,AA-70816,Customer AA-70816,Consumer,United States,Los Angeles,Pennsylvania,40480,Central,OFF-FA-77466472,Office Supplies,Fasteners,Fasteners Item 68,101.36
1624,CA-2016-899988,23/08/2016,27/08/2016,First Class,CC-26152,Customer CC-26152,Consumer,United States,Los Angeles,Texas,41897,Central,OFF-LA-52288797,Office Supplies,Labels,Labels Item 1,178.04
1625,CA-2018-271828,28/06/2018,01/07/2018,Second Class,BB-29365,Customer BB-29365,Home Office,United States,Chicago,Texas,33261,West,OFF-FA-34909529,Office Supplies,Fasteners,Fasteners Item 83,318.07
1626,CA-2018-999391,15/06/2018,21/06/2018,First Class,BB-90553,Customer BB-90553,Consumer,United States,San Francisco,California,78634,South,TEC-PH-77363016,Technology,Phones,Phones Item 12,436.41
1627,CA-2017-816055,23/09/2017,27/09/2017,Same Day,AA-44935,Customer AA-44935,Consumer,United States,San Francisco,Illinois,64183,East,OFF-PA-93786058,Office Supplies,Paper,Paper Item 40,143.64
1628,CA-2017-115972,23/02/2017,01/03/2017,First Class,CC-70322,Customer CC-70322,Home Office,United States,San Francisco,Washington,46144,Central,FUR-TA-19018389,Furniture,Tables,Tables Item 40,645.06
1629,CA-2017-577335,09/04/2017,10/04/2017,Same Day,BB-30531,Customer BB-30531,Home Office,United States,Seattle,Pennsylvania,93378,Central,FUR-CH-41318871,Furniture,Chairs,Chairs Item 56,762.27
1630,CA-2017-468765,17/12/2017,19/12/2017,Same Day,AA-26927,Customer AA-26927,Home Office,United States,San Francisco,California,10486,West,OFF-FA-10578373,Office Supplies,Fasteners,Fasteners Item 85,85.58
1631,CA-2018-750996,22/07/2018,28/07/2018,First Class,DD-18882,Customer DD-18882,Consumer,United States,Philadelphia,Washington,19833,Central,TEC-AC-56638652,Technology,Accessories,Accessories Item 49,335.6
1632,CA-2017-697230,20/03/2017,24/03/2017,Second Class,CC-85024,Customer CC-85024,Consumer,United States,San Francisco,California,32110,South,OFF-AP-28170548,Office Supplies,Appliances,Appliances Item 31,16.69
1633,CA-2018-847245,17/01/2018,18/01/2018,First Class,AA-11154,Customer AA-11154,Consumer,United States,Seattle,Pennsylvania,39794,West,OFF-LA-40207346,Office Supplies,Labels,Labels Item 70,230.49
1634,CA-2015-120981,28/03/2015,02/04/2015,First Class,DD-43820,Customer DD-43820,Home Office,United States,Los Angeles,California,93507,Central,TEC-MA-98152139,Technology,Machines,Machines Item 81,374.36
1635,CA-2017-757192,04/11/2017,09/11/2017,First Class,AA-85311,Customer AA-85311,Home Office,United States,Philadelphia,Texas,49700,South,TEC-CO-68499647,Technology,Copiers,Copiers Item 64,1309.86
1636,CA-2016-619636,15/04/2016,16/04/2016,First Class,CC-72613,Customer CC-72613,Corporate,United States,Seattle,California,55062,West,TEC-AC-95181421,Technology,Accessories,Accessories Item 1,998.31
1637,CA-2018-238950,23/01/2018,24/01/2018,Same Day,BB-40150,Customer BB-40150,Corporate,United States,San Francisco,Washington,66268,East,FUR-FU-65841568,Furniture,Furnishings,Furnishings Item 63,905.22
1638,CA-2016-443565,09/04/2016,11/04/2016,Same Day,BB-81894,Customer BB-81894,Corporate,United States,Seattle,Washington,33007,West,FUR-CH-92064796,Furniture,Chairs,Chairs Item 53,364.65
1639,CA-2015-874455,22/06/2015,24/06/2015,Same Day,CC-61536,Customer CC-61536,Home Office,United States,Seattle,Illinois,62047,Central,TEC-CO-44522071,Technology,Copiers,Copiers Item 61,782.13
1640,CA-2018-547502,19/08/2018,25/08/2018,Second Class,CC-67424,Customer CC-67424,Corporate,United States,San Francisco,California,78812,South,TEC-AC-97563565,Technology,Accessories,Accessories Item 32,790.92
1641,CA-2016-440269,24/11/2016,29/11/2016,Same Day,DD-75554,Customer DD-75554,Corporate,United States,Los Angeles,California,37396,East,TEC-AC-15036237,Technology,Accessories,Accessories Item 90,670.06
1642,CA-2015-228210,29/05/2015,31/05/2015,Standard Class,BB-12846,Customer BB-12846,Consumer,United States,Houston,New York,88183,South,FUR-FU-19311304,Furniture,Furnishings,Furnishings Item 90,258.02
1643,CA-2018-852696,08/08/2018,12/08/2018,Same Day,DD-30338,Customer DD-30338,Consumer,United States,Los Angeles,Illinois,13451,Central,OFF-AR-57131700,Office Supplies,Art,Art Item 18,54.39
1644,CA-2016-808360,13/11/2016,17/11/2016,Standard Class,AA-17157,Customer AA-17157,Home Office,United States,New York City,California,77341,South,TEC-CO-38937174,Technology,Copiers,Copiers Item 92,783.65
1645,CA-2016-494696,21/06/2016,27/06/2016,Second Class,DD-85801,Customer DD-85801,Consumer,United States,San Francisco,New York,81713,South,TEC-PH-37102018,Technology,Phones,Phones Item 71,448.52
1646,CA-2015-800999,11/04/2015,15/04/2015,First Class,CC-41570,Customer CC-41570,Home Office,United States,Los Angeles,California,61219,South,OFF-PA-80917693,Office Supplies,Paper,Paper Item 95,117.26
1647,CA-2018-873387,29/11/2018,02/12/2018,Same Day,CC-84852,Customer CC-84852,Corporate,United States,Chicago,Pennsylvania,47994,Central,TEC-MA-95604989,Technology,Machines,Machines Item 78,553.26
1648,CA-2015-972361,04/01/2015,10/01/2015,Same Day,BB-60440,Customer BB-60440,Consumer,United States,Seattle,New York,88644,East,OFF-AP-40990403,Office Supplies,Appliances,Appliances Item 83,158.89
1649,CA-2017-753159,11/03/2017,16/03/2017,First Class,CC-60407,Customer CC-60407,Corporate,United States,New York City,Pennsylvania,79956,South,TEC-MA-88665014,Technology,Machines,Machines Item 31,177.28
1650,CA-2018-348217,07/12/2018,10/12/2018,Second Class,CC-95678,Customer CC-95678,Home Office,United States,Chicago,Texas,27064,South,OFF-PA-60803138,Office Supplies,Paper,Paper Item 55,9.6
1651,CA-2018-597598,16/09/2018,20/09/2018,Same Day,BB-75197,Customer BB-75197,Home Office,United States,San Francisco,Washington,38879,West,TEC-CO-37433717,Technology,Copiers,Copiers Item 10,2053.51
1652,CA-2016-857799,01/11/2016,05/11/2016,First Class,AA-23113,Customer AA-23113,Home Office,United States,San Francisco,California,38359,East,FUR-BO-17589377,Furniture,Bookcases,Bookcases Item 51,1011.76
1653,CA-2016-292992,02/12/2016,04/12/2016,Second Class,BB-94514,Customer BB-94514,Corporate,United States,Los Angeles,Illinois,23583,East,FUR-BO-28938487,Furniture,Bookcases,Bookcases Item 37,1502.41
1654,CA-2018-165856,17/01/2018,18/01/2018,Same Day,CC-60238,Customer CC-60238,Corporate,United States,Chicago,Pennsylvania,43261,Central,TEC-PH-21080249,Technology,Phones,Phones Item 37,257.24
1655,CA-2017-475518,25/08/2017,31/08/2017,Second Class,AA-82312,Customer AA-82312,Consumer,United States,Los Angeles,Texas,77888,East,OFF-BI-93204890,Office Supplies,Binders,Binders Item 7,58.47
1656,CA-2018-352753,19/01/2018,23/01/2018,Same Day,AA-20117,Customer AA-20117,Corporate,United States,Chicago,Illinois,67177,Central,OFF-AR-32169354,Office Supplies,Art,Art Item 32,118.72
1657,CA-2017-388330,24/09/2017,29/09/2017,Second Class,DD-12123,Customer DD-12123,Corporate,United States,Chicago,Pennsylvania,36911,East,TEC-PH-23665059,Technology,Phones,Phones Item 25,925.05
1658,CA-2017-752220,26/09/2017,30/09/2017,First Class,AA-53672,Customer AA-53672,Home Office,United States,Seattle,California,27732,West,OFF-AP-82590739,Office Supplies,Appliances,Appliances Item 83,245.38
1659,CA-2015-592902,13/10/2015,17/10/2015,Second Class,BB-92102,Customer BB-92102,Corporate,United States,Los Angeles,Texas,28864,East,OFF-FA-80372428,Office Supplies,Fasteners,Fasteners Item 39,88.01
1660,CA-2015-516977,17/08/2015,20/08/2015,Second Class,BB-18671,Customer BB-18671,Home Office,United States,Seattle,California,99813,East,TEC-AC-38525421,Technology,Accessories,Accessories Item 60,349.17
1661,CA-2016-283106,17/10/2016,18/10/2016,First Class,AA-27228,Customer AA-27228,Consumer,United States,New York City,Pennsylvania,49653,Central,OFF-AR-48754786,Office Supplies,Art,Art Item 11,48.83
1662,CA-2017-432023,22/11/2017,23/11/2017,First Class,BB-49359,Customer BB-49359,Home Office,United States,Houston,Illinois,75657,Central,TEC-PH-35347343,Technology,Phones,Phones Item 67,1222.23
1663,CA-2015-300153,07/12/2015,11/12/2015,Second Class,CC-95669,Customer CC-95669,Home Office,United States,Seattle,Washington,94963,West,OFF-PA-11200211,Office Supplies,Paper,Paper Item 17,40.15
1664,CA-2016-574415,03/05/2016,05/05/2016,Second Class,CC-72735,Customer CC-72735,Home Office,United States,Seattle,Texas,28802,East,OFF-FA-81652815,Office Supplies,Fasteners,Fasteners Item 13,243.93
1665,CA-2016-426356,01/12/2016,06/12/2016,First Class,CC-77580,Customer CC-77580,Consumer,United States,New York City,Texas,73579,West,FUR-TA-61097053,Furniture,Tables,Tables Item 56,865.34
1666,CA-2017-790126,29/05/2017,31/05/2017,First Class,CC-89731,Customer CC-89731,Consumer,United States,Houston,Texas,50579,South,TEC-CO-47534921,Technology,Copiers,Copiers Item 66,394.12
1667,CA-2015-861735,26/04/2015,28/04/2015,First Class,AA-26583,Customer AA-26583,Home Office,United States,Chicago,Texas,28536,South,OFF-AR-53480313,Office Supplies,Art,Art Item 91,77.36
1668,CA-2016-966609,12/09/2016,14/09/2016,Second Class,BB-92514,Customer BB-92514,Home Office,United States,Los Angeles,Illinois,54211,Central,TEC-CO-98310214,Technology,Copiers,Copiers Item 70,979.34
1669,CA-2018-434363,26/05/2018,29/05/2018,Standard Class,CC-11959,Customer CC-11959,Home Office,United States,Seattle,Washington,79153,Central,OFF-AP-63777032,Office Supplies,Appliances,Appliances Item 37,125.78
1670,CA-2017-878878,19/05/2017,24/05/2017,Second Class,CC-94741,Customer CC-94741,Corporate,United States,Philadelphia,Illinois,97212,East,OFF-AP-47782853,Office Supplies,Appliances,Appliances Item 39,90.36
1671,CA-2017-170530,28/12/2017,29/12/2017,Standard Class,AA-77727,Customer AA-77727,Home Office,United States,Chicago,Illinois,20417,Central,OFF-PA-51062814,Office Supplies,Paper,Paper Item 78,239.78
1672,CA-2018-747170,25/03/2018,27/03/2018,First Class,DD-27921,Customer DD-27921,Consumer,United States,Philadelphia,California,58112,Central,TEC-AC-59741177,Technology,Accessories,Accessories Item 85,330.35
1673,CA-2018-991229,05/07/2018,11/07/2018,Second Class,CC-54135,Customer CC-54135,Consumer,United States,Houston,Pennsylvania,10965,South,TEC-CO-50427214,Technology,Copiers,Copiers Item 90,135.5
1674,CA-2018-156847,22/06/2018,26/06/2018,First Class,AA-53717,Customer AA-53717,Consumer,United States,Los Angeles,Texas,38694,Central,OFF-BI-53248905,Office Supplies,Binders,Binders Item 85,20.95
1675,CA-2016-740587,06/09/2016,10/09/2016,Standard Class,BB-79408,Customer BB-79408,Consumer,United States,Philadelphia,New York,49985,East,TEC-MA-79078516,Technology,Machines,Machines Item 67,534.89
1676,CA-2016-858318,18/11/2016,21/11/2016,First Class,DD-65979,Customer DD-65979,Corporate,United States,San Francisco,New York,97681,West,OFF-FA-16426974,Office Supplies,Fasteners,Fasteners Item 5,122.76
1677,CA-2017-837223,28/07/2017,03/08/2017,Same Day,CC-89960,Customer CC-89960,Home Office,United States,Houston,Pennsylvania,44424,South,TEC-PH-58569912,Technology,Phones,Phones Item 55,506.66
1678,CA-2016-478127,16/01/2016,18/01/2016,First Class,CC-90390,Customer CC-90390,Corporate,United States,San Francisco,Pennsylvania,70848,West,OFF-FA-68815464,Office Supplies,Fasteners,Fasteners Item 98,8.71
1679,CA-2016-372345,23/07/2016,25/07/2016,Second Class,BB-85111,Customer BB-85111,Consumer,United States,Chicago,Pennsylvania,41764,South,FUR-TA-51529476,Furniture,Tables,Tables Item 71,219.24
1680,CA-2017-961158,28/02/2017,05/03/2017,First Class,BB-58377,Customer BB-58377,Consumer,United States,Seattle,New York,34314,Central,TEC-CO-71206886,Technology,Copiers,Copiers Item 20,848.51
1681,CA-2015-721274,14/05/2015,19/05/2015,First Class,AA-82382,Customer AA-82382,Corporate,United States,New York City,Washington,20810,Central,FUR-BO-99068590,Furniture,Bookcases,Bookcases Item 63,518.99
1682,CA-2015-537300,22/06/2015,25/06/2015,Second Class,DD-36414,Customer DD-36414,Consumer,United States,San Francisco,Washington,15741,South,FUR-FU-82727333,Furniture,Furnishings,Furnishings Item 56,102.13
1683,CA-2018-470715,18/04/2018,24/04/2018,Same Day,DD-79861,Customer DD-79861,Corporate,United States,Philadelphia,Illinois,92701,East,FUR-FU-89774202,Furniture,Furnishings,Furnishings Item 62,1051.89
1684,CA-2018-741858,13/01/2018,17/01/2018,First Class,CC-18766,Customer CC-18766,Home Office,United States,Los Angeles,California,16944,West,TEC-AC-68925286,Technology,Accessories,Accessories Item 39,1763.34
1685,CA-2015-980984,24/04/2015,25/04/2015,Same Day,AA-79240,Customer AA-79240,Corporate,United States,Philadelphia,New York,42524,South,OFF-AR-25460071,Office Supplies,Art,Art Item 93,106.26
1686,CA-2016-506023,17/01/2016,20/01/2016,Second Class,BB-70925,Customer BB-70925,Home Office,United States,San Francisco,New York,29992,East,FUR-BO-14316032,Furniture,Bookcases,Bookcases Item 14,398.7
1687,CA-2016-834422,11/03/2016,12/03/2016,First Class,DD-14947,Customer DD-14947,Home Office,United States,Seattle,Pennsylvania,89685,West,TEC-MA-47994677,Technology,Machines,Machines Item 75,216.72
1688,CA-2017-232472,28/11/2017,04/12/2017,Same Day,AA-73146,Customer AA-73146,Corporate,United States,Houston,Illinois,38480,Central,FUR-BO-95753247,Furniture,Bookcases,Bookcases Item 51,780.6
1689,CA-2015-759854,20/11/2015,26/11/2015,Second Class,AA-10370,Customer AA-10370,Home Office,United States,New York City,New York,55936,West,FUR-CH-14046761,Furniture,Chairs,Chairs Item 39,423.43
1690,CA-2018-785185,12/01/2018,18/01/2018,Standard Class,AA-13392,Customer AA-13392,Consumer,United States,New York City,Pennsylvania,17637,East,OFF-AP-77482216,Office Supplies,Appliances,Appliances Item 94,484.17
1691,CA-2017-899021,29/07/2017,30/07/2017,Same Day,CC-28392,Customer CC-28392,Corporate,United States,Philadelphia,Washington,39582,South,TEC-AC-50295748,Technology,Accessories,Accessories Item 89,1290.27
1692,CA-2018-696206,22/10/2018,28/10/2018,First Class,CC-64477,Customer CC-64477,Home Office,United States,New York City,New York,62932,West,FUR-FU-28388695,Furniture,Furnishings,Furnishings Item 100,608.53
1693,CA-2015-535160,14/11/2015,20/11/2015,Second Class,AA-61402,Customer AA-61402,Corporate,United States,Philadelphia,Washington,82738,Central,OFF-PA-81009523,Office Supplies,Paper,Paper Item 14,30.12
1694,CA-2016-303072,13/06/2016,18/06/2016,Same Day,BB-12486,Customer BB-12486,Home Office,United States,Chicago,Illinois,55052,Central,FUR-BO-28251303,Furniture,Bookcases,Bookcases Item 51,597.88
1695,CA-2015-786301,07/01/2015,09/01/2015,Standard Class,DD-32108,Customer DD-32108,Corporate,United States,San Francisco,Texas,51097,East,OFF-PA-65959826,Office Supplies,Paper,Paper Item 70,82.0
1696,CA-2016-489054,22/03/2016,26/03/2016,Standard Class,CC-56769,Customer CC-56769,Corporate,United States,Chicago,Washington,24918,South,TEC-CO-30069779,Technology,Copiers,Copiers Item 85,376.47
1697,CA-2018-436138,02/11/2018,03/11/2018,First Class,DD-86520,Customer DD-86520,Corporate,United States,Chicago,Washington,85727,Central,OFF-PA-35972157,Office Supplies,Paper,Paper Item 73,281.13
1698,CA-2016-826775,15/07/2016,18/07/2016,First Class,AA-64474,Customer AA-64474,Home Office,United States,Houston,Illinois,76218,Central,TEC-PH-52044803,Technology,Phones,Phones Item 30,101.21
1699,CA-2015-180261,08/06/2015,09/06/2015,Standard Class,BB-77899,Customer BB-77899,Home Office,United States,Chicago,Illinois,24985,West,TEC-MA-30932188,Technology,Machines,Machines Item 44,833.33
1700,CA-2015-410888,07/09/2015,09/09/2015,Second Class,AA-62819,Customer AA-62819,Home Office,United States,Houston,Pennsylvania,80801,West,FUR-CH-43129968,Furniture,Chairs,Chairs Item 32,142.1
1701,CA-2018-994961,26/06/2018,27/06/2018,Second Class,AA-83610,Customer AA-83610,Consumer,United States,Seattle,Washington,97449,South,FUR-BO-35804523,Furniture,Bookcases,Bookcases Item 71,81.91
1702,CA-2016-153795,27/06/2016,28/06/2016,Same Day,DD-83172,Customer DD-83172,Corporate,United States,Seattle,Texas,39736,Central,FUR-TA-30126988,Furniture,Tables,Tables Item 39,655.79
